iteration,total_steps,average_team_return,average_episode_length,average_red_alive,average_blue_alive,actor_loss,critic_loss,entropy,action_mean_abs,action_std,action_min,action_max,value_mean,value_std,nan_detected,opponent_policy,episodes_completed
2738,350464,-35.9837,328.5,0.00,2.00,0.000004,0.013180,0.538681,0.823637,0.631440,-1.000000,1.000000,0.145048,0.132125,0,rule_nearest,1053
2739,350592,-36.1594,331.2,0.00,2.00,0.000032,2.050032,0.538843,0.835543,0.750242,-1.000000,1.000000,-3.740642,2.482848,0,rule_nearest,1054
2740,350720,-36.1594,331.2,0.00,2.00,-0.000046,0.001754,0.538955,0.840907,0.653961,-1.000000,1.000000,0.005941,0.027178,0,rule_nearest,1054
2741,350848,-36.0363,330.8,0.00,2.00,0.000004,1.515938,0.539339,0.839454,0.677977,-1.000000,1.000000,-0.718020,1.208451,0,rule_nearest,1055
2742,350976,-36.0363,330.8,0.00,2.00,0.000008,0.042283,0.539725,0.841514,0.777296,-1.000000,1.000000,-3.328263,2.577289,0,rule_nearest,1055
2743,351104,-36.0363,330.8,0.00,2.00,-0.000093,0.022850,0.540221,0.837390,0.646592,-1.000000,1.000000,0.213859,0.029937,0,rule_nearest,1055
2744,351232,-35.8458,328.7,0.00,2.00,-0.000029,1.525550,0.541326,0.854204,0.833045,-1.000000,1.000000,-2.376407,2.994856,0,rule_nearest,1056
2745,351360,-35.8458,328.7,0.00,2.00,-0.000027,0.040702,0.542417,0.838519,0.830121,-1.000000,1.000000,-1.314130,1.742261,0,rule_nearest,1056
2746,351488,-35.8458,328.7,0.00,2.00,-0.000056,0.006147,0.543169,0.838955,0.643453,-1.000000,1.000000,-0.080155,0.072928,0,rule_nearest,1056
2747,351616,-35.8962,330.4,0.00,2.00,-0.000010,1.541074,0.543771,0.839749,0.753940,-1.000000,1.000000,-3.476467,2.400176,0,rule_nearest,1057
2748,351744,-35.8962,330.4,0.00,2.00,0.000021,0.007524,0.544415,0.832207,0.651586,-1.000000,1.000000,-0.103036,0.024508,0,rule_nearest,1057
2749,351872,-36.4935,335.1,0.00,2.00,-0.000007,2.075514,0.544867,0.843820,0.739898,-1.000000,1.000000,-1.119080,2.084429,0,rule_nearest,1058
2750,352000,-36.4935,335.1,0.00,2.00,-0.000010,0.251646,0.545309,0.841057,0.807711,-1.000000,1.000000,-2.769701,2.515342,0,rule_nearest,1058
2751,352128,-36.4935,335.1,0.00,2.00,-0.000012,0.003766,0.545686,0.821752,0.638557,-1.000000,1.000000,0.091695,0.044671,0,rule_nearest,1058
2752,352256,-36.5164,339.3,0.00,2.00,0.000006,2.019813,0.545923,0.836375,0.818695,-1.000000,1.000000,-2.468137,3.035001,0,rule_nearest,1059
2753,352384,-36.5164,339.3,0.00,2.00,-0.000004,0.065062,0.545689,0.836128,0.823353,-1.000000,1.000000,-1.754188,2.292880,0,rule_nearest,1059
2754,352512,-36.5164,339.3,0.00,2.00,-0.000036,0.007403,0.545194,0.838686,0.656563,-1.000000,1.000000,0.027825,0.126223,0,rule_nearest,1059
2755,352640,-36.4881,341.9,0.00,2.00,-0.000063,1.539279,0.544625,0.833091,0.752676,-1.000000,1.000000,-3.977919,2.637513,0,rule_nearest,1060
2756,352768,-36.4881,341.9,0.00,2.00,-0.000041,0.000582,0.544116,0.831560,0.648732,-1.000000,1.000000,0.008530,0.025181,0,rule_nearest,1060
2757,352896,-36.0719,336.7,0.00,2.00,-0.000002,1.513528,0.543538,0.825754,0.808791,-1.000000,1.000000,-2.389401,3.158741,0,rule_nearest,1061
2758,353024,-36.0719,336.7,0.00,2.00,-0.000100,0.185769,0.543092,0.847824,0.837832,-1.000000,1.000000,-2.070965,2.385911,0,rule_nearest,1061
2759,353152,-36.0719,336.7,0.00,2.00,0.000037,0.030164,0.542258,0.835541,0.637959,-1.000000,1.000000,-0.203449,0.164368,0,rule_nearest,1061
2760,353280,-35.9414,342.0,0.00,2.00,0.000004,2.061009,0.541836,0.845607,0.803144,-1.000000,1.000000,-3.966889,2.708107,0,rule_nearest,1062
2761,353408,-35.9414,342.0,0.00,2.00,-0.000021,0.058269,0.541900,0.831150,0.729321,-1.000000,1.000000,-0.240487,1.327992,0,rule_nearest,1062
2762,353536,-36.1896,336.9,0.00,2.00,0.000002,1.524846,0.542417,0.843570,0.810050,-1.000000,1.000000,-1.788896,3.225455,0,rule_nearest,1063
2763,353664,-36.1896,336.9,0.00,2.00,-0.000042,0.090280,0.542716,0.837095,0.826859,-1.000000,1.000000,-2.464392,2.661279,0,rule_nearest,1063
2764,353792,-36.1896,336.9,0.00,2.00,-0.000019,0.025737,0.542677,0.842349,0.642809,-1.000000,1.000000,-0.202674,0.119407,0,rule_nearest,1063
2765,353920,-36.2588,333.8,0.00,2.00,0.000006,1.499852,0.542780,0.832895,0.766659,-1.000000,1.000000,-4.192170,2.722116,0,rule_nearest,1064
2766,354048,-36.2588,333.8,0.00,2.00,-0.000036,0.073344,0.543056,0.832321,0.673812,-1.000000,1.000000,-0.107111,0.752909,0,rule_nearest,1064
2767,354176,-36.2588,333.8,0.00,2.00,-0.000015,0.056312,0.543363,0.819854,0.646651,-1.000000,1.000000,-0.245532,0.291635,0,rule_nearest,1064
2768,354304,-36.7457,334.7,0.00,2.00,-0.000026,2.034352,0.544077,0.831321,0.751450,-1.000000,1.000000,-4.241524,2.831671,0,rule_nearest,1065
2769,354432,-36.7457,334.7,0.00,2.00,-0.000042,0.029607,0.544914,0.828952,0.646375,-1.000000,1.000000,0.300562,0.024497,0,rule_nearest,1065
2770,354560,-36.9732,336.5,0.00,2.00,-0.000024,2.045667,0.545911,0.826411,0.703254,-1.000000,1.000000,-0.718690,1.910434,0,rule_nearest,1066
2771,354688,-36.9732,336.5,0.00,2.00,-0.000052,0.234913,0.546611,0.835326,0.785138,-1.000000,1.000000,-3.811698,2.908572,0,rule_nearest,1066
2772,354816,-36.9732,336.5,0.00,2.00,0.000005,0.000501,0.547199,0.820897,0.642372,-1.000000,1.000000,-0.022517,0.015906,0,rule_nearest,1066
2773,354944,-36.6049,337.9,0.00,2.00,-0.000022,1.550327,0.547881,0.838926,0.826276,-1.000000,1.000000,-2.784437,2.920462,0,rule_nearest,1067
2774,355072,-36.6049,337.9,0.00,2.00,-0.000071,0.041915,0.548641,0.845051,0.819598,-1.000000,1.000000,-0.971970,1.553151,0,rule_nearest,1067
2775,355200,-36.0520,333.3,0.00,2.00,-0.000024,1.528947,0.549498,0.830456,0.715243,-1.000000,1.000000,-0.499477,1.568304,0,rule_nearest,1068
2776,355328,-36.0520,333.3,0.00,2.00,0.000021,0.043180,0.550249,0.836994,0.778784,-1.000000,1.000000,-2.707585,2.009763,0,rule_nearest,1068
2777,355456,-36.0520,333.3,0.00,2.00,-0.000033,0.006007,0.550932,0.823424,0.638005,-1.000000,1.000000,-0.117226,0.026222,0,rule_nearest,1068
2778,355584,-35.9306,328.1,0.00,2.00,-0.000007,1.566172,0.551492,0.834627,0.766843,-1.000000,1.000000,-2.927209,1.977764,0,rule_nearest,1069
2779,355712,-35.9306,328.1,0.00,2.00,0.000031,0.121555,0.551264,0.830725,0.656306,-1.000000,1.000000,-0.185435,0.485673,0,rule_nearest,1069
2780,355840,-36.3910,323.4,0.00,2.00,-0.000001,1.551946,0.551162,0.845296,0.831770,-1.000000,1.000000,-2.462494,2.429356,0,rule_nearest,1070
2781,355968,-36.3910,323.4,0.00,2.00,-0.000010,0.060763,0.551388,0.836726,0.797661,-1.000000,1.000000,-0.952089,1.410595,0,rule_nearest,1070
2782,356096,-36.3711,323.1,0.00,2.00,0.000000,1.505896,0.551517,0.843558,0.720864,-1.000000,1.000000,-0.774017,1.638328,0,rule_nearest,1071
2783,356224,-36.3711,323.1,0.00,2.00,-0.000018,0.112284,0.551276,0.832468,0.778273,-1.000000,1.000000,-2.958167,2.368701,0,rule_nearest,1071
2784,356352,-36.3711,323.1,0.00,2.00,-0.000029,0.006422,0.550799,0.819571,0.641106,-1.000000,1.000000,0.091732,0.033734,0,rule_nearest,1071
2785,356480,-36.3991,323.6,0.00,2.00,-0.000052,1.966407,0.550377,0.837521,0.821491,-1.000000,1.000000,-2.430844,2.596272,0,rule_nearest,1072
2786,356608,-36.3991,323.6,0.00,2.00,0.000008,0.071652,0.550002,0.822383,0.816693,-1.000000,1.000000,-1.314589,1.934640,0,rule_nearest,1072
2787,356736,-36.3991,323.6,0.00,2.00,-0.000056,0.020348,0.550377,0.850446,0.651141,-1.000000,1.000000,0.222580,0.096796,0,rule_nearest,1072
2788,356864,-35.5992,326.1,0.00,2.00,-0.000007,1.747831,0.551247,0.828144,0.729313,-1.000000,1.000000,-3.630872,2.230782,0,rule_nearest,1073
2789,356992,-35.5992,326.1,0.00,2.00,0.000006,0.004908,0.551735,0.821814,0.649306,-1.000000,1.000000,-0.055581,0.012726,0,rule_nearest,1073
2790,357120,-35.6222,323.3,0.00,2.00,-0.000005,1.515133,0.551957,0.828436,0.827812,-1.000000,1.000000,-2.612229,2.723508,0,rule_nearest,1074
2791,357248,-35.6222,323.3,0.00,2.00,-0.000014,0.048541,0.552349,0.833301,0.812525,-1.000000,1.000000,-1.223782,1.629468,0,rule_nearest,1074
2792,357376,-35.6416,317.0,0.00,2.00,-0.000268,1.527609,0.552233,0.835087,0.741648,-1.000000,1.000000,-0.955633,2.131883,0,rule_nearest,1075
2793,357504,-35.6416,317.0,0.00,2.00,-0.000017,0.062621,0.550857,0.836155,0.796409,-1.000000,1.000000,-2.751508,2.333809,0,rule_nearest,1075
2794,357632,-35.6416,317.0,0.00,2.00,-0.000055,0.001299,0.549590,0.822671,0.655845,-1.000000,1.000000,0.025745,0.039627,0,rule_nearest,1075
2795,357760,-35.6067,316.7,0.00,2.00,-0.000093,2.069695,0.548513,0.839832,0.826257,-1.000000,1.000000,-2.454614,2.698186,0,rule_nearest,1076
2796,357888,-35.6067,316.7,0.00,2.00,0.000028,0.240807,0.547809,0.830397,0.824913,-1.000000,1.000000,-1.328800,1.937262,0,rule_nearest,1076
2797,358016,-35.6067,316.7,0.00,2.00,-0.000130,0.010114,0.547563,0.835517,0.646480,-1.000000,1.000000,0.171917,0.062604,0,rule_nearest,1076
2798,358144,-36.0614,319.7,0.00,2.00,-0.000032,2.057681,0.547570,0.840665,0.831630,-1.000000,1.000000,-2.918728,2.836275,0,rule_nearest,1077
2799,358272,-36.0614,319.7,0.00,2.00,0.000017,0.045096,0.547960,0.836938,0.796718,-1.000000,1.000000,-0.989229,1.648968,0,rule_nearest,1077
2800,358400,-36.0614,319.7,0.00,2.00,-0.000011,0.047493,0.548552,0.846614,0.643684,-1.000000,1.000000,-0.274344,0.211828,0,rule_nearest,1077
2801,358528,-36.6255,324.2,0.00,2.00,-0.000042,2.001125,0.549119,0.832248,0.750018,-1.000000,1.000000,-4.033713,2.391286,0,rule_nearest,1078
2802,358656,-36.6255,324.2,0.00,2.00,0.000031,0.025255,0.549527,0.821830,0.644640,-1.000000,1.000000,0.207214,0.023449,0,rule_nearest,1078
2803,358784,-36.8545,324.9,0.00,2.00,-0.000024,1.445576,0.549706,0.839429,0.820225,-1.000000,1.000000,-2.184337,3.241934,0,rule_nearest,1079
2804,358912,-36.8545,324.9,0.00,2.00,0.000012,0.053670,0.549810,0.829801,0.822510,-1.000000,1.000000,-2.118643,2.415407,0,rule_nearest,1079
2805,359040,-36.8545,324.9,0.00,2.00,-0.000082,0.033414,0.550170,0.845808,0.640866,-1.000000,1.000000,-0.176147,0.190060,0,rule_nearest,1079
2806,359168,-36.2518,328.2,0.00,2.00,-0.000038,1.501812,0.551107,0.825009,0.750470,-1.000000,1.000000,-4.056249,2.609274,0,rule_nearest,1080
2807,359296,-36.2518,328.2,0.00,2.00,-0.000036,0.003648,0.552288,0.835403,0.645025,-1.000000,1.000000,0.072488,0.020376,0,rule_nearest,1080
2808,359424,-36.0158,327.1,0.00,2.00,-0.000012,1.509156,0.553424,0.837417,0.819083,-1.000000,1.000000,-3.159000,3.008707,0,rule_nearest,1081
2809,359552,-36.0158,327.1,0.00,2.00,-0.000026,0.028447,0.554348,0.834866,0.797908,-1.000000,1.000000,-0.780082,1.528296,0,rule_nearest,1081
2810,359680,-36.0158,327.1,0.00,2.00,-0.000020,0.106803,0.555073,0.833301,0.643057,-1.000000,1.000000,-0.357080,0.420341,0,rule_nearest,1081
2811,359808,-35.6020,325.4,0.00,2.00,-0.000021,1.602958,0.555781,0.838540,0.744107,-1.000000,1.000000,-3.321369,2.144087,0,rule_nearest,1082
2812,359936,-35.6020,325.4,0.00,2.00,-0.000070,0.011584,0.556617,0.826535,0.651566,-1.000000,1.000000,0.186190,0.027003,0,rule_nearest,1082
2813,360064,-35.9468,329.3,0.00,2.00,0.000006,2.081688,0.557755,0.838489,0.695337,-1.000000,1.000000,-0.345324,1.423882,0,rule_nearest,1083
2814,360192,-35.9468,329.3,0.00,2.00,-0.000065,0.045610,0.558714,0.834538,0.770795,-1.000000,1.000000,-2.940990,2.182801,0,rule_nearest,1083
2815,360320,-35.9468,329.3,0.00,2.00,-0.000070,0.014925,0.559680,0.847824,0.643497,-1.000000,1.000000,-0.175263,0.027835,0,rule_nearest,1083
2816,360448,-35.8006,330.2,0.00,2.00,0.000017,1.621661,0.560667,0.831275,0.794309,-1.000000,1.000000,-3.065319,2.454456,0,rule_nearest,1084
2817,360576,-35.8006,330.2,0.00,2.00,-0.000001,0.226271,0.561259,0.833670,0.732440,-1.000000,1.000000,-0.450969,0.979868,0,rule_nearest,1084
2818,360704,-35.8006,330.2,0.00,2.00,-0.000019,0.061158,0.561428,0.831152,0.644942,-1.000000,1.000000,-0.274008,0.286092,0,rule_nearest,1084
2819,360832,-35.9972,336.8,0.00,2.00,-0.000100,2.297795,0.561615,0.837661,0.753558,-1.000000,1.000000,-3.966269,2.364703,0,rule_nearest,1085
2820,360960,-35.9972,336.8,0.00,2.00,-0.000040,0.023899,0.561680,0.828983,0.637130,-1.000000,1.000000,0.227727,0.039713,0,rule_nearest,1085
2821,361088,-35.9211,332.1,0.00,2.00,-0.000005,1.553152,0.561647,0.836297,0.828106,-1.000000,1.000000,-2.527897,3.417042,0,rule_nearest,1086
2822,361216,-35.9211,332.1,0.00,2.00,0.000005,0.233263,0.561787,0.832041,0.822743,-1.000000,1.000000,-1.881102,2.164333,0,rule_nearest,1086
2823,361344,-36.1941,325.0,0.00,2.00,-0.000008,1.531933,0.562037,0.839789,0.740391,-1.000000,1.000000,-1.023474,2.216130,0,rule_nearest,1087
2824,361472,-36.1941,325.0,0.00,2.00,-0.000008,0.100802,0.562310,0.828568,0.782125,-1.000000,1.000000,-3.774218,2.794556,0,rule_nearest,1087
2825,361600,-36.1941,325.0,0.00,2.00,0.000004,0.000880,0.562451,0.826578,0.633288,-1.000000,1.000000,-0.043364,0.029202,0,rule_nearest,1087
2826,361728,-36.1020,325.6,0.00,2.00,-0.000010,2.011305,0.562547,0.831866,0.811625,-1.000000,1.000000,-2.313731,3.313158,0,rule_nearest,1088
2827,361856,-36.1020,325.6,0.00,2.00,-0.000013,0.200699,0.563008,0.833742,0.823106,-1.000000,1.000000,-2.130934,2.580734,0,rule_nearest,1088
2828,361984,-36.1020,325.6,0.00,2.00,-0.000062,0.003125,0.563468,0.833309,0.639747,-1.000000,1.000000,-0.001310,0.072854,0,rule_nearest,1088
2829,362112,-36.1104,329.5,0.00,2.00,-0.000000,1.981495,0.563677,0.822063,0.804931,-1.000000,1.000000,-3.834328,3.019836,0,rule_nearest,1089
2830,362240,-36.1104,329.5,0.00,2.00,0.000000,0.161416,0.564088,0.822871,0.756449,-1.000000,1.000000,-0.468397,1.501515,0,rule_nearest,1089
2831,362368,-36.1104,329.5,0.00,2.00,-0.000019,0.029083,0.564580,0.838792,0.650589,-1.000000,1.000000,-0.074611,0.242458,0,rule_nearest,1089
2832,362496,-36.1575,333.6,0.00,2.00,-0.000005,2.086960,0.565104,0.840559,0.761145,-1.000000,1.000000,-4.087559,2.509561,0,rule_nearest,1090
2833,362624,-36.1575,333.6,0.00,2.00,-0.000045,0.008301,0.565690,0.832347,0.643336,-1.000000,1.000000,0.123336,0.026062,0,rule_nearest,1090
2834,362752,-36.4394,333.8,0.00,2.00,-0.000039,1.523645,0.566436,0.839879,0.834597,-1.000000,1.000000,-2.697206,2.992497,0,rule_nearest,1091
2835,362880,-36.4394,333.8,0.00,2.00,-0.000018,0.055334,0.566687,0.833541,0.802351,-1.000000,1.000000,-1.087279,1.755996,0,rule_nearest,1091
2836,363008,-36.4394,333.8,0.00,2.00,-0.000010,0.058755,0.566735,0.835476,0.641263,-1.000000,1.000000,-0.242624,0.261104,0,rule_nearest,1091
2837,363136,-37.0919,336.1,0.00,2.00,0.000025,2.092598,0.566678,0.834821,0.782117,-1.000000,1.000000,-4.094448,2.266609,0,rule_nearest,1092
2838,363264,-37.0919,336.1,0.00,2.00,-0.000002,0.075005,0.566709,0.822286,0.712946,-1.000000,1.000000,-0.052809,0.966858,0,rule_nearest,1092
2839,363392,-37.0919,336.1,0.00,2.00,-0.000005,0.035855,0.566806,0.847672,0.649624,-1.000000,1.000000,0.331843,0.031299,0,rule_nearest,1092
2840,363520,-37.0682,336.1,0.00,2.00,-0.000028,2.582656,0.566847,0.828963,0.745195,-1.000000,1.000000,-3.382643,2.426007,0,rule_nearest,1093
2841,363648,-37.0682,336.1,0.00,2.00,-0.000009,0.083318,0.566828,0.827946,0.658161,-1.000000,1.000000,-0.327562,0.020590,0,rule_nearest,1093
2842,363776,-37.1487,335.8,0.00,2.00,-0.000016,1.547839,0.567204,0.832311,0.828679,-1.000000,1.000000,-2.620500,2.816270,0,rule_nearest,1094
2843,363904,-37.1487,335.8,0.00,2.00,0.000010,0.152137,0.567631,0.840931,0.827770,-1.000000,1.000000,-1.637126,1.870788,0,rule_nearest,1094
2844,364032,-37.1487,335.8,0.00,2.00,-0.000003,0.002122,0.567562,0.829294,0.651929,-1.000000,1.000000,-0.070308,0.015013,0,rule_nearest,1094
2845,364160,-36.7185,335.1,0.00,2.00,0.000001,2.126321,0.567453,0.829155,0.786052,-1.000000,1.000000,-3.436904,2.811880,0,rule_nearest,1095
2846,364288,-36.7185,335.1,0.00,2.00,-0.000029,0.093950,0.567662,0.827037,0.725925,-1.000000,1.000000,-0.258264,1.152163,0,rule_nearest,1095
2847,364416,-36.7185,335.1,0.00,2.00,0.000015,0.011754,0.567822,0.827199,0.656393,-1.000000,1.000000,-0.047035,0.135588,0,rule_nearest,1095
2848,364544,-36.7303,339.6,0.00,2.00,0.000001,2.090454,0.567524,0.826286,0.741763,-1.000000,1.000000,-3.895809,2.486935,0,rule_nearest,1096
2849,364672,-36.7303,339.6,0.00,2.00,-0.000052,0.000246,0.567371,0.825086,0.642557,-1.000000,1.000000,0.015379,0.011306,0,rule_nearest,1096
2850,364800,-36.1594,343.9,0.00,2.00,0.000012,1.488768,0.567423,0.826656,0.793084,-1.000000,1.000000,-1.807549,2.690162,0,rule_nearest,1097
2851,364928,-36.1594,343.9,0.00,2.00,-0.000045,0.052789,0.567716,0.824085,0.815244,-1.000000,1.000000,-2.064037,2.177481,0,rule_nearest,1097
2852,365056,-36.1594,343.9,0.00,2.00,-0.000062,0.005174,0.568024,0.836989,0.642062,-1.000000,1.000000,-0.002159,0.104257,0,rule_nearest,1097
2853,365184,-35.7111,343.1,0.00,2.00,0.000009,1.572345,0.567981,0.829678,0.817074,-1.000000,1.000000,-3.095086,2.519347,0,rule_nearest,1098
2854,365312,-35.7111,343.1,0.00,2.00,-0.000019,0.280508,0.567786,0.816308,0.777034,-1.000000,1.000000,-0.583315,1.532374,0,rule_nearest,1098
2855,365440,-35.2072,339.7,0.00,2.00,-0.000005,1.526916,0.567624,0.835280,0.675863,-1.000000,1.000000,-0.052353,1.029603,0,rule_nearest,1099
2856,365568,-35.2072,339.7,0.00,2.00,0.000006,0.056766,0.567804,0.819841,0.740609,-1.000000,1.000000,-3.306787,2.311735,0,rule_nearest,1099
2857,365696,-35.2072,339.7,0.00,2.00,-0.000002,0.015834,0.567979,0.823927,0.641192,-1.000000,1.000000,-0.177858,0.009098,0,rule_nearest,1099
2858,365824,-35.2822,333.9,0.00,2.00,-0.000068,1.607044,0.567710,0.831609,0.753645,-1.000000,1.000000,-3.400672,2.205642,0,rule_nearest,1100
2859,365952,-35.2822,333.9,0.00,2.00,-0.000020,0.036578,0.566928,0.840005,0.659728,-1.000000,1.000000,-0.205389,0.146256,0,rule_nearest,1100
2860,366080,-35.2589,336.5,0.00,2.00,-0.000068,1.467347,0.566066,0.833973,0.766724,-1.000000,1.000000,-1.280163,2.271165,0,rule_nearest,1101
2861,366208,-35.2589,336.5,0.00,2.00,-0.000063,0.186139,0.565035,0.836525,0.804943,-1.000000,1.000000,-2.754020,2.378968,0,rule_nearest,1101
2862,366336,-35.2589,336.5,0.00,2.00,-0.000048,0.001186,0.563757,0.841355,0.660099,-1.000000,1.000000,0.041059,0.030035,0,rule_nearest,1101
2863,366464,-34.8620,335.9,0.00,2.00,-0.000039,2.044255,0.562595,0.823192,0.823791,-1.000000,1.000000,-2.778193,2.850027,0,rule_nearest,1102
2864,366592,-34.8620,335.9,0.00,2.00,-0.000016,0.092960,0.561683,0.838556,0.815656,-1.000000,1.000000,-1.195716,1.998700,0,rule_nearest,1102
2865,366720,-34.8620,335.9,0.00,2.00,-0.000134,0.010548,0.561196,0.830491,0.639624,-1.000000,1.000000,0.019978,0.150631,0,rule_nearest,1102
2866,366848,-34.8723,333.2,0.00,2.00,0.000026,1.570082,0.560845,0.839872,0.756956,-1.000000,1.000000,-4.104511,2.536493,0,rule_nearest,1103
2867,366976,-34.8723,333.2,0.00,2.00,-0.000008,0.005159,0.560646,0.832859,0.661933,-1.000000,1.000000,0.099000,0.009253,0,rule_nearest,1103
2868,367104,-34.8240,333.2,0.00,2.00,0.000001,1.501363,0.560448,0.834057,0.821953,-1.000000,1.000000,-2.554576,3.035934,0,rule_nearest,1104
2869,367232,-34.8240,333.2,0.00,2.00,-0.000008,0.085377,0.560603,0.837872,0.829323,-1.000000,1.000000,-1.561440,2.090769,0,rule_nearest,1104
2870,367360,-34.8274,327.3,0.00,2.00,-0.000020,1.496125,0.560874,0.841206,0.712057,-1.000000,1.000000,-0.435493,1.643561,0,rule_nearest,1105
2871,367488,-34.8274,327.3,0.00,2.00,-0.000004,0.052089,0.561323,0.824402,0.756811,-1.000000,1.000000,-3.534036,2.689755,0,rule_nearest,1105
2872,367616,-34.8274,327.3,0.00,2.00,-0.000024,0.002595,0.561426,0.847237,0.661598,-1.000000,1.000000,-0.041060,0.043625,0,rule_nearest,1105
2873,367744,-34.8715,328.0,0.00,2.00,0.000013,2.071325,0.561631,0.825584,0.789099,-1.000000,1.000000,-2.052893,2.663381,0,rule_nearest,1106
2874,367872,-34.8715,328.0,0.00,2.00,-0.000018,0.106691,0.561912,0.830635,0.809997,-1.000000,1.000000,-2.319166,2.401122,0,rule_nearest,1106
2875,368000,-34.8715,328.0,0.00,2.00,-0.000070,0.021505,0.562258,0.830133,0.645290,-1.000000,1.000000,0.188421,0.054095,0,rule_nearest,1106
2876,368128,-35.0480,323.6,0.00,2.00,0.000028,1.698179,0.562818,0.836523,0.759563,-1.000000,1.000000,-3.369120,2.510677,0,rule_nearest,1107
2877,368256,-35.0480,323.6,0.00,2.00,-0.000008,0.005153,0.563242,0.836431,0.647621,-1.000000,1.000000,-0.020893,0.013176,0,rule_nearest,1107
2878,368384,-35.7244,324.9,0.00,2.00,-0.000003,2.007779,0.563380,0.834043,0.743788,-1.000000,1.000000,-1.063015,2.157795,0,rule_nearest,1108
2879,368512,-35.7244,324.9,0.00,2.00,0.000006,0.070804,0.563579,0.829967,0.801223,-1.000000,1.000000,-2.811605,2.327909,0,rule_nearest,1108
2880,368640,-35.7244,324.9,0.00,2.00,-0.000018,0.008438,0.563559,0.816809,0.659219,-1.000000,1.000000,-0.151865,0.030813,0,rule_nearest,1108
2881,368768,-35.9540,324.9,0.00,2.00,-0.000019,1.479775,0.563504,0.835297,0.784045,-1.000000,1.000000,-3.518992,2.525121,0,rule_nearest,1109
2882,368896,-35.9540,324.9,0.00,2.00,-0.000003,0.035551,0.563781,0.840906,0.719657,-1.000000,1.000000,-0.234520,0.988114,0,rule_nearest,1109
2883,369024,-36.0246,328.8,0.00,2.00,0.000002,1.486792,0.563904,0.827239,0.671733,-1.000000,1.000000,-0.668319,1.060094,0,rule_nearest,1110
2884,369152,-36.0246,328.8,0.00,2.00,-0.000206,0.042992,0.563351,0.823291,0.757999,-1.000000,1.000000,-3.579017,2.725566,0,rule_nearest,1110
2885,369280,-36.0246,328.8,0.00,2.00,0.000055,0.035060,0.562139,0.842693,0.654909,-1.000000,1.000000,0.295087,0.029028,0,rule_nearest,1110
2886,369408,-36.1086,331.9,0.00,2.00,-0.000083,2.090847,0.561207,0.840634,0.795922,-1.000000,1.000000,-1.409626,2.901430,0,rule_nearest,1111
2887,369536,-36.1086,331.9,0.00,2.00,0.000040,0.085746,0.560435,0.834350,0.822315,-1.000000,1.000000,-2.247761,2.283819,0,rule_nearest,1111
2888,369664,-36.1086,331.9,0.00,2.00,-0.000026,0.034411,0.560102,0.823763,0.642730,-1.000000,1.000000,-0.251737,0.017652,0,rule_nearest,1111
2889,369792,-36.6523,332.8,0.00,2.00,-0.000010,2.173668,0.559796,0.837142,0.832196,-1.000000,1.000000,-3.279750,2.740574,0,rule_nearest,1112
2890,369920,-36.6523,332.8,0.00,2.00,0.000000,0.077325,0.559615,0.831194,0.814469,-1.000000,1.000000,-1.250681,1.844886,0,rule_nearest,1112
2891,370048,-36.6523,332.8,0.00,2.00,-0.000004,0.048650,0.559454,0.811721,0.645863,-1.000000,1.000000,0.301506,0.082201,0,rule_nearest,1112
2892,370176,-35.7578,334.2,0.00,1.90,-0.000002,0.737795,0.559223,0.829426,0.786084,-1.000000,1.000000,-3.240735,2.821437,0,rule_nearest,1113
2893,370304,-35.7578,334.2,0.00,1.90,-0.000004,0.040962,0.559245,0.835981,0.719314,-1.000000,1.000000,-0.309749,0.897697,0,rule_nearest,1113
2894,370432,-35.7578,334.2,0.00,1.90,-0.000021,0.010256,0.559494,0.836019,0.629354,-1.000000,1.000000,-0.133031,0.018992,0,rule_nearest,1113
2895,370560,-35.8844,339.9,0.00,1.90,-0.000008,2.163462,0.559620,0.827800,0.745407,-1.000000,1.000000,-3.638073,2.438142,0,rule_nearest,1114
2896,370688,-35.8844,339.9,0.00,1.90,0.000001,0.010898,0.559638,0.838992,0.643090,-1.000000,1.000000,-0.171752,0.010485,0,rule_nearest,1114
2897,370816,-36.1126,340.7,0.00,1.90,0.000004,1.553032,0.559604,0.836586,0.832237,-1.000000,1.000000,-2.587990,2.906475,0,rule_nearest,1115
2898,370944,-36.1126,340.7,0.00,1.90,-0.000000,0.048656,0.559755,0.839324,0.812832,-1.000000,1.000000,-1.086598,1.551622,0,rule_nearest,1115
2899,371072,-36.0621,333.8,0.00,1.90,-0.000005,1.554991,0.559770,0.832370,0.756433,-1.000000,1.000000,-1.101268,2.409160,0,rule_nearest,1116
2900,371200,-36.0621,333.8,0.00,1.90,0.000000,0.052358,0.560033,0.825342,0.804880,-1.000000,1.000000,-2.497264,2.259941,0,rule_nearest,1116
2901,371328,-36.0621,333.8,0.00,1.90,-0.000019,0.003923,0.560262,0.837261,0.654393,-1.000000,1.000000,-0.112733,0.007354,0,rule_nearest,1116
2902,371456,-36.4305,336.6,0.00,1.90,0.000013,1.569129,0.560154,0.831063,0.780228,-1.000000,1.000000,-3.410496,2.647602,0,rule_nearest,1117
2903,371584,-36.4305,336.6,0.00,1.90,-0.000014,0.161995,0.559940,0.839035,0.693385,-1.000000,1.000000,-0.220240,0.670208,0,rule_nearest,1117
