Step,Iteration,RedMeanReward,RedRewardStd,WinRateRecent,WinRateCumul,RedMissiles,BlueMissiles,Episodes,RedWins,BlueWins,Draws,RedAliveMean,BlueAliveMean,RedDeathsMissile,RedDeathsCrash,BlueDeathsMissile,BlueDeathsCrash,RedMissileHits,BlueMissileHits,RedMissileHitRate,BlueMissileHitRate,KD_Red_AllDeaths,KD_Red_MissileOnly,RWR,RWRDenominatorZero,RewardVersion,RewardMode,ObsNormalization,PIDProfile,PIDThrottleBase,MissileGuidanceMode,CheckpointSchema,ActionDistribution,AltitudeRewardConfigVersion,AltitudeRewardConfig,ActionStdMean,ActionStdMin,ActionStdMax,ActionLogStdMean,ActorLoss,CriticLoss,LatentEntropy,r_pitch,r_roll,r_alt,r_bound,r_vel,r_adv,r_end,r_death,r_pitch_team_sum,r_pitch_per_agent_mean,r_roll_team_sum,r_roll_per_agent_mean,r_alt_team_sum,r_alt_per_agent_mean,r_bound_team_sum,r_bound_per_agent_mean,r_vel_team_sum,r_vel_per_agent_mean,r_adv_team_sum,r_adv_per_agent_mean,r_end_team,LaunchDiagRedGeometryOk,LaunchDiagBlueGeometryOk,LaunchDiagRedLaunches,LaunchDiagBlueLaunches,LaunchDiagRedRangeOk,LaunchDiagRedAoOk,LaunchDiagRedTaOk,LaunchDiagBlueRangeOk,LaunchDiagBlueAoOk,LaunchDiagBlueTaOk,LaunchDiagRedEngagedBlocked,LaunchDiagBlueEngagedBlocked,LaunchDiagRedCooldownBlocked,LaunchDiagBlueCooldownBlocked,LaunchDiagRedKillCooldownBlocked,LaunchDiagBlueKillCooldownBlocked,LaunchDiagRedLockMature,LaunchDiagBlueLockMature,RedGeometryToLaunchRate,BlueGeometryToLaunchRate,RedRangeToGeometryRate,BlueRangeToGeometryRate,RedLaunchRangeMean,RedLaunchRangeP25,RedLaunchRangeP50,RedLaunchRangeP75,RedLaunchAoDegMean,RedLaunchAoDegP50,RedLaunchTaDegMean,RedLaunchTaDegP50,RedLaunchClosingSpeedMean,RedLaunchAltitudeDiffAbsMean,RedLaunchHitRateFromQualityRecords,BlueLaunchRangeMean,BlueLaunchRangeP25,BlueLaunchRangeP50,BlueLaunchRangeP75,BlueLaunchAoDegMean,BlueLaunchAoDegP50,BlueLaunchTaDegMean,BlueLaunchTaDegP50,BlueLaunchClosingSpeedMean,BlueLaunchAltitudeDiffAbsMean,BlueLaunchHitRateFromQualityRecords,RedActionAbsMean,RedActionNearBoundFrac,RedActionNearBoundFracPitch,RedActionNearBoundFracHeading,RedActionNearBoundFracVelocity
464000,232,-422.8511804199219,93.38575309583501,0.0,0.0006662225183211193,0.3,12.22,1501,1,1500,0,0.02,2.94,3916,584,61,2,61,3916,0.41216216216216217,0.3719604863221885,0.014,0.01557711950970378,0.0006666666666666666,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.108350992202759,2.018118381500244,2.1734046936035156,0.7454127073287964,-0.33360672891139986,64.93179244995117,6.483356243371963,-1.2820348231884018,-0.18278078589275584,41.882899135599104,0.0,0.0,-375.6691136111981,-87.6,0.0,-1.2820348231884018,-0.4273449410628006,-0.18278078589275584,-0.060926928630918614,41.882899135599104,13.960966378533035,0.0,0.0,0.0,0.0,-375.6691136111981,-125.22303787039937,-87.6,0,1452,0,51,118935,12428,15734,29510,21066,7685,5,95031,0,1,0,0,0,52,0.0,0.03512396694214876,0.0,0.049203659776347004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.129549257348,3595.957167879841,4249.633230763916,5313.217892122197,21.371866255059004,15.66079405451663,149.50159272231775,157.2183881711032,-12.33242860741933,1913.6099333646182,0.14814814814814814,0.7964807199929554,0.14771091275554277,0.18773394759573855,0.11949323351569248,0.13590555715519723
466000,233,-423.34373962402344,92.97976537739449,0.0,0.0006640106241699867,0.34,12.18,1506,1,1505,0,0.02,2.94,3928,587,61,2,61,3928,0.4066666666666667,0.3713367366231802,0.013953488372093023,0.015529531568228106,0.000664451827242525,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.130033254623413,2.0303702354431152,2.189938545227051,0.755574107170105,-0.294553117454052,78.67334747314453,6.508127135038376,-1.2860243898626225,-0.18141404625836127,40.5229955886004,0.0,0.0,-374.799191306161,-87.6,0.0,-1.2860243898626225,-0.42867479662087415,-0.18141404625836127,-0.06047134875278709,40.5229955886004,13.507665196200135,0.0,0.0,0.0,0.0,-374.799191306161,-124.93306376872033,-87.6,52,1349,2,50,134991,22933,12419,63714,55677,5433,43,73828,15,0,0,0,17,50,0.038461538461538464,0.037064492216456635,0.00038521086590957915,0.02117274068493581,4666.536155712838,4653.0048096879245,4666.536155712838,4680.0675017377525,39.717774479514055,39.717774479514055,107.40875167789721,107.40875167789721,167.3704796547254,1230.4208842766466,0.0,4369.140522842952,3381.1483918852987,4045.751799567811,5123.373404686114,24.799836428094814,23.433403415041383,132.55998271255558,127.66211766761288,5.664870346674827,2089.0100511218375,0.2558139534883721,0.802691597792505,0.16627614336544302,0.2275449101796407,0.12262431658422286,0.14865920333246552
468000,234,-417.6562072753906,91.65811754226957,0.0,0.0006626905235255136,0.32,11.96,1509,1,1508,0,0.02,2.94,3934,590,61,2,61,3934,0.40397350993377484,0.3704680290046144,0.013925729442970823,0.015505846466700559,0.000663129973474801,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.155508041381836,2.0626986026763916,2.2192635536193848,0.7675352096557617,-0.24549355115741492,73.21274948120117,6.540665727853775,-1.2984824676439783,-0.1835992108907539,39.92018402363298,0.0,0.0,-368.49418566322413,-87.6,0.0,-1.2984824676439783,-0.43282748921465947,-0.1835992108907539,-0.06119973696358463,39.92018402363298,13.306728007877659,0.0,0.0,0.0,0.0,-368.49418566322413,-122.83139522107471,-87.6,15,1128,1,41,128131,15740,20289,52410,30500,14546,1491,80304,0,7,0,0,1,48,0.06666666666666667,0.03634751773049645,0.00011706768853751239,0.021522610188895248,9203.182196152715,9203.182196152715,9203.182196152715,9203.182196152715,43.10537584597399,43.10537584597399,139.18652460317375,139.18652460317375,18.62183241641636,5436.124855441301,0.0,4133.52220008416,3019.8489501210265,3982.6985153171227,4577.698230166057,25.741392672512127,21.19757155431677,158.72815529358357,166.8210002859974,-33.61782121639909,1826.6454176226225,0.17647058823529413,0.8039598156820695,0.167252410561413,0.22519599891862666,0.11543660448769938,0.16112462827791296
470000,235,-412.49790344238284,81.40565457832597,0.0,0.0006609385327164573,0.24,12.5,1513,1,1512,0,0.02,2.98,3943,593,61,2,61,3943,0.40397350993377484,0.36867695184665733,0.013888888888888888,0.015470453969059092,0.0006613756613756613,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.173336982727051,2.0858240127563477,2.233654499053955,0.7758340835571289,-0.3997644495218992,91.68176193237305,6.572565281391144,-1.2783735000548087,-0.17877991710573354,40.32144173238518,0.0,0.0,-362.5620399689735,-88.8,0.0,-1.2783735000548087,-0.42612450001826957,-0.17877991710573354,-0.05959330570191118,40.32144173238518,13.440480577461727,0.0,0.0,0.0,0.0,-362.5620399689735,-120.85401332299118,-88.8,0,2317,0,76,102446,20559,7420,43178,34272,11934,0,60393,0,528,0,0,0,604,0.0,0.03280103582218386,0.0,0.05366158691926444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4251.374286920855,3332.2515975799142,4566.871047499495,4638.093479996698,20.280091873905647,14.55935320872194,140.2772512606964,156.56128198758904,15.149116200528846,1730.9459826840703,0.06666666666666667,0.8017427024885516,0.15825948648034538,0.20279481935923654,0.1223585548738923,0.1496250852079073
472000,236,-415.66278259277345,83.51930067919648,0.0,0.0006600660066006601,0.24,12.3,1515,1,1514,0,0.02,2.98,3947,595,61,2,61,3947,0.40131578947368424,0.3671286391963538,0.013870541611624834,0.015454775779072713,0.0006605019815059445,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.190382480621338,2.1130309104919434,2.2518794536590576,0.7837256789207458,-0.2644453585147858,60.99279251098633,6.595923924446106,-1.267924652923286,-0.17696879492927944,39.93652856518853,0.0,0.0,-365.3542669337364,-88.8,0.0,-1.267924652923286,-0.4226415509744286,-0.17696879492927944,-0.05898959830975981,39.93652856518853,13.312176188396178,0.0,0.0,0.0,0.0,-365.3542669337364,-121.78475564457881,-88.8,22,1417,1,56,134663,6445,18774,42817,19906,17016,1415,93261,0,31,0,0,1,87,0.045454545454545456,0.03952011291460833,0.0001633707848481023,0.033094331690683605,2497.825447948524,2497.825447948524,2497.825447948524,2497.825447948524,33.35778624004797,33.35778624004797,92.43738639473258,92.43738639473258,248.83555707199505,346.87233495352484,0.0,3949.8173798083335,3305.223152781875,3923.1374752541587,4366.543290893472,25.294251283615175,24.242483603616698,150.93193071637117,166.96868932495687,-18.81710254455819,1826.9717131937991,0.08,0.8039373296821618,0.16411205073995772,0.2063953488372093,0.12103594080338266,0.1649048625792812
474000,237,-411.4101196289063,78.26517851864344,0.0,0.0006574621959237344,0.22,11.6,1521,1,1520,0,0.0,2.98,3960,600,61,2,61,3960,0.40131578947368424,0.3670405042172583,0.01381578947368421,0.015404040404040404,0.0006578947368421052,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.2066750526428223,2.128444194793701,2.274170160293579,0.7911155223846436,-0.41885741520673037,121.51372680664062,6.620360553264618,-1.2399644615414933,-0.1768795745624377,37.084539191704245,0.0,0.0,-357.6776409150448,-89.4,0.0,-1.2399644615414933,-0.41332148718049777,-0.1768795745624377,-0.05895985818747923,37.084539191704245,12.361513063901414,0.0,0.0,0.0,0.0,-357.6776409150448,-119.22588030501493,-89.4,0,837,0,38,136479,27563,15033,73086,55401,9776,866,65769,0,15,0,0,0,53,0.0,0.04540023894862605,0.0,0.011452261719070683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4032.4203847718636,3590.6169131845186,4081.48992167405,4525.715720671527,26.30187740258577,26.74375353146804,137.3365680986376,139.89254459950826,7.919869831250561,2032.7062512791979,0.34146341463414637,0.8150709874939047,0.18431970197273728,0.24003048006096012,0.13385826771653545,0.17907035814071628
476000,238,-413.39228759765626,78.86149690217303,0.0,0.000657030223390276,0.22,11.9,1522,1,1521,0,0.0,2.98,3962,601,61,2,61,3962,0.40131578947368424,0.3655656025096881,0.013806706114398421,0.015396264512872286,0.0006574621959237344,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.2260146141052246,2.1341824531555176,2.303295373916626,0.7997176051139832,-0.32181439399719236,36.113305282592776,6.6430087208747866,-1.2400303471484093,-0.1780597868394587,38.50706133772317,0.0,0.0,-361.0810751099293,-89.4,0.0,-1.2400303471484093,-0.4133434490494698,-0.1780597868394587,-0.05935326227981957,38.50706133772317,12.83568711257439,0.0,0.0,0.0,0.0,-361.0810751099293,-120.36035836997644,-89.4,9,1259,0,49,102732,6048,15875,26399,17402,6565,0,84891,0,0,0,0,0,49,0.0,0.03891977760127085,8.760658801541876e-05,0.04769120042425849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4477.249293050115,3509.0566196014115,4365.189994683236,5031.410005841924,19.34428609866582,15.103239370626833,150.39241249867183,165.7400919398886,-11.639888411245744,1787.8494708407886,0.08,0.7984302660474223,0.16107101767597531,0.19987449011609665,0.13053027925949168,0.15280828365233762
478000,239,-410.2183184814453,81.65535099868042,0.0,0.0006544502617801048,0.2,12.62,1528,1,1527,0,0.0,2.98,3973,608,62,2,62,3973,0.40522875816993464,0.3654005334314357,0.013970748744815542,0.015605336018122326,0.0006548788474132286,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.236511707305908,2.14711856842041,2.3089051246643066,0.8044630885124207,-0.5030462954193353,107.10274887084961,6.663909536600113,-1.224025576944076,-0.1727362845933016,43.10366815798882,0.0,0.0,-362.52502100276996,-89.4,0.0,-1.224025576944076,-0.4080085256480253,-0.1727362845933016,-0.05757876153110053,43.10366815798882,14.367889385996273,0.0,0.0,0.0,0.0,-362.52502100276996,-120.84167366758999,-89.4,15,890,1,35,114064,24085,6981,59353,51682,7152,1513,61366,0,11,0,0,1,46,0.06666666666666667,0.03932584269662921,0.00013150511993266937,0.014995029737334254,5069.727199765908,5069.727199765908,5069.727199765908,5069.727199765908,43.44257386525443,43.44257386525443,109.06294122188748,109.06294122188748,130.02645759978674,4055.1541892433825,0.0,4527.8553729097,3609.337629535612,4085.6039894972046,5263.493776201547,22.048799276744557,18.107268737250916,134.47016917874973,140.5279001505173,5.994741387538115,2254.0203683990962,0.35294117647058826,0.8126537511486569,0.1912616593028964,0.24418262150220912,0.14698085419734905,0.18262150220913106
480000,240,-405.2183587646484,84.29256016426748,0.0,0.0006527415143603133,0.2,12.32,1532,1,1531,0,0.0,2.98,3983,610,62,2,62,3983,0.40522875816993464,0.36487724441187247,0.01393424776834313,0.015566156163695707,0.0006531678641410843,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.257005453109741,2.1733148097991943,2.3261983394622803,0.8136434555053711,-0.32797741871327163,61.92733917236328,6.683117032051086,-1.2383909132883126,-0.17183450196992628,42.29813503589113,0.0,0.0,-356.70608488909033,-89.4,0.0,-1.2383909132883126,-0.4127969710961042,-0.17183450196992628,-0.05727816732330876,42.29813503589113,14.099378345297042,0.0,0.0,0.0,0.0,-356.70608488909033,-118.90202829636344,-89.4,0,1290,0,43,120826,19646,10307,48349,37173,8900,0,72913,0,0,0,0,0,43,0.0,0.03333333333333333,0.0,0.026681006846056794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4217.530890590595,3448.781390494991,3977.7205767578735,4822.814851234733,20.11138207590393,18.948435887953107,145.5885901277815,150.00728949244115,-7.892613678609553,1812.8928652340026,0.2127659574468085,0.812597512504371,0.18448326917382293,0.24666864080544862,0.13621557595498965,0.1705655907610305
482000,241,-400.20048461914064,84.52714742432947,0.0,0.0006510416666666666,0.2,12.02,1536,1,1535,0,0.0,2.98,3992,613,62,2,62,3992,0.40522875816993464,0.3640674874601003,0.013897937024972856,0.015531062124248497,0.0006514657980456026,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.282222270965576,2.1910927295684814,2.362459659576416,0.8246714472770691,-0.30022031255066395,85.22845306396485,6.714786893129348,-1.2707635821845102,-0.1730615602302153,41.263226038751625,0.0,0.0,-350.6196826581849,-89.4,0.0,-1.2707635821845102,-0.42358786072817006,-0.1730615602302153,-0.057687186743405096,41.263226038751625,13.754408679583875,0.0,0.0,0.0,0.0,-350.6196826581849,-116.8732275527283,-89.4,0,1422,0,49,130492,18344,14479,58933,42515,13070,0,71790,0,6,0,0,0,55,0.0,0.034458509142053444,0.0,0.02412909575280403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4077.9583401218583,3402.139203088121,3999.523671109393,4551.798929687597,26.769333942203097,26.74435310739761,150.5591973599384,159.7939004651813,-32.43291570991915,2080.9592601840022,0.20930232558139536,0.8145587154516734,0.1870543060888645,0.2528798683488755,0.1437191442676906,0.16456390565002743
484000,242,-404.96637573242185,85.86469207863843,0.0,0.000649772579597141,0.2,12.24,1539,1,1538,0,0.0,2.98,3999,615,62,2,62,3999,0.4,0.36334726512811194,0.013870827915041179,0.015503875968992248,0.0006501950585175553,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.307875633239746,2.2158761024475098,2.392075300216675,0.8358368277549744,-0.333904130011797,70.99029846191407,6.748602825403213,-1.2903666993701632,-0.17389562611022477,42.369056331688334,0.0,0.0,-356.4709477465523,-89.4,0.0,-1.2903666993701632,-0.43012223312338776,-0.17389562611022477,-0.05796520870340826,42.369056331688334,14.123018777229445,0.0,0.0,0.0,0.0,-356.4709477465523,-118.82364924885077,-89.4,35,1124,2,41,120137,14166,10527,47297,32147,8878,2133,75173,0,0,0,0,2,41,0.05714285714285714,0.036476868327402136,0.000291334060281179,0.0237647208068165,5293.199971693503,4636.389782455673,5293.199971693503,5950.010160931332,41.38378502588324,41.38378502588324,102.96210992829104,102.96210992829104,88.6707770619669,3224.3161035599182,1.0,4256.949619152418,3804.520798270525,4131.876723666679,4787.803311399018,25.816344119755207,21.237644447620063,145.70860834911656,151.21795958971302,-14.440314458473711,2240.9185716457273,0.20930232558139536,0.8135471733992589,0.18769113149847094,0.2436926605504587,0.1522362385321101,0.16714449541284404
486000,243,-407.37532897949217,85.94488137902613,0.0,0.0006476683937823834,0.16,12.3,1544,1,1543,0,0.0,2.96,4011,618,63,2,63,4011,0.4064516129032258,0.36265822784810126,0.014041909699719161,0.015706806282722512,0.0006480881399870382,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.3290536403656006,2.238271951675415,2.4140634536743164,0.8449841737747192,-0.2690073844045401,82.54397735595703,6.778017061948776,-1.275994651627473,-0.1736652504789427,41.91198790228737,0.0,0.0,-359.0374389796232,-88.8,0.0,-1.275994651627473,-0.425331550542491,-0.1736652504789427,-0.05788841682631424,41.91198790228737,13.97066263409579,0.0,0.0,0.0,0.0,-359.0374389796232,-119.67914632654106,-88.8,0,1520,0,54,139593,21778,12690,61901,53299,9163,0,78617,0,1,0,0,0,55,0.0,0.035526315789473684,0.0,0.024555338362869744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4405.486598763856,3658.515071774924,4260.303087762583,4824.81133224091,23.97824405364618,22.836466422889927,139.95211426836872,148.71476050281768,-5.896546694640387,2017.0718403507256,0.1875,0.8214956495272719,0.20477233990747504,0.2646700754808863,0.1538836133430728,0.19576333089846604
488000,244,-403.0359866333008,89.81766525069867,0.0,0.0006464124111182935,0.18,12.38,1547,1,1546,0,0.0,2.94,4018,620,64,2,64,4018,0.41025641025641024,0.3619167717528373,0.014230271668822769,0.015928322548531607,0.000646830530401035,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.3532891273498535,2.2484099864959717,2.4470741748809814,0.8552109599113464,-0.28915605060756205,51.57918930053711,6.80743955373764,-1.307581145045351,-0.1760646205665199,43.15771586305775,0.0,0.0,-356.509827551844,-88.2,0.0,-1.307581145045351,-0.43586038168178365,-0.1760646205665199,-0.05868820685550663,43.15771586305775,14.385905287685917,0.0,0.0,0.0,0.0,-356.509827551844,-118.836609183948,-88.2,15,1065,1,42,95501,13157,21448,32829,17818,13133,1029,71097,0,0,0,0,1,42,0.06666666666666667,0.03943661971830986,0.0001570664181526895,0.03244082975418076,9251.655624941246,9251.655624941246,9251.655624941246,9251.655624941246,44.91757467587314,44.91757467587314,168.45281482377504,168.45281482377504,-40.63804064979673,2516.9705660652053,0.0,4164.271970517507,3177.3941005296065,3809.240172985627,5033.147006140924,27.221119010643065,25.637757576554094,146.11624340307685,146.11514006232392,2.4286976408227363,2366.298544711362,0.1568627450980392,0.8116365495747639,0.19080535439982443,0.2583936800526662,0.13890717577353523,0.17511520737327188
490000,245,-390.7919924926758,70.4288087517385,0.0,0.0006451612903225806,0.14,12.04,1550,1,1549,0,0.0,2.94,4025,622,64,2,64,4025,0.40764331210191085,0.36105130965195553,0.014202711426726921,0.015900621118012423,0.0006455777921239509,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",2.367978572845459,2.26244854927063,2.462193489074707,0.8614346385002136,-0.43703476171940564,81.54407348632813,6.832209426164627,-1.32674680778914,-0.17562759883741935,41.80645495473996,0.0,0.0,-342.8958233275282,-88.2,0.0,-1.32674680778914,-0.4422489359297133,-0.17562759883741935,-0.05854253294580645,41.80645495473996,13.935484984913321,0.0,0.0,0.0,0.0,-342.8958233275282,-114.29860777584274,-88.2,15,1297,1,46,113899,14699,9761,52555,38496,12848,3622,73949,0,12,0,0,1,58,0.06666666666666667,0.03546646106399383,0.00013169562507133514,0.02467890781086481,2925.9839608820475,2925.9839608820475,2925.9839608820475,2925.9839608820475,10.739151063864831,10.739151063864831,128.8487890832948,128.8487890832948,326.0874811845832,2925.2996881572826,0.0,4185.741413057456,3239.5524980783844,3990.7458530253507,4580.944436741833,24.7472845585107,21.77904912676898,151.31366475191035,167.91158207138392,-21.716989834940108,2051.821676851575,0.21951219512195122,0.8160482625597675,0.19500372856077555,0.2569910514541387,0.13450782997762864,0.1935123042505593
